market,symbol,quality_components,value_components,growth_components,momentum_components,low_risk_components,factor_count,core_factor_count,eligible_for_composite,component_count
us,SOLS,1,2,0,1,0,3,2,False,4
us,SOLS.NB,0,0,0,0,0,0,0,False,0
us,SOLV,1,3,0,2,0,3,2,False,6
us,SOLV.NB,0,0,0,0,0,0,0,False,0
us,SOMN,0,3,0,1,0,2,2,False,4
us,SON,1,1,0,2,1,4,3,True,5
us,SON.NB,0,0,0,0,0,0,0,False,0
us,SOND,0,0,0,2,1,2,2,False,3
us,SONM,1,1,0,2,1,4,3,True,5
us,SONM.NB,0,0,0,0,0,0,0,False,0
us,SONN,1,0,0,2,1,3,2,False,4
us,SONN.NB,0,0,0,0,0,0,0,False,0
us,SONO,1,2,0,2,1,4,3,True,6
us,SONO.NB,0,0,0,0,0,0,0,False,0
us,SONX.NB,0,0,0,0,0,0,0,False,0
us,SONY,1,3,0,2,1,4,3,True,7
us,SONY.NB,0,0,0,0,0,0,0,False,0
us,SOPA,1,0,0,2,1,3,2,False,4
us,SOPA.NB,0,0,0,0,0,0,0,False,0
us,SOPH,1,3,0,2,1,4,3,True,7
us,SOPH.NB,0,0,0,0,0,0,0,False,0
us,SORA,1,3,0,2,0,3,2,False,6
us,SORA.NB,0,0,0,0,0,0,0,False,0
us,SORN,0,1,0,0,0,1,1,False,1
us,SORNU,0,0,0,0,0,0,0,False,0
us,SORNW,0,0,0,0,0,0,0,False,0
us,SOS,1,3,0,2,1,4,3,True,7
us,SOS.NB,0,0,0,0,0,0,0,False,0
us,SOTK,1,3,0,2,1,4,3,True,7
us,SOTK.NB,0,0,0,0,0,0,0,False,0
us,SOUL,1,0,0,2,0,2,1,False,3
us,SOUL.NB,0,0,0,0,0,0,0,False,0
us,SOUL_R,0,2,0,2,0,2,2,False,4
us,SOUL_U,0,2,0,2,0,2,2,False,4
us,SOUN,1,0,0,2,1,3,2,False,4
us,SOUN.NB,0,0,0,0,0,0,0,False,0
us,SOUNW,0,3,0,2,1,3,3,True,6
us,SOWG,1,2,0,2,1,4,3,True,6
us,SOWG.NB,0,0,0,0,0,0,0,False,0
us,SPAI,1,3,0,2,0,3,2,False,6
us,SPAI.NB,0,0,0,0,0,0,0,False,0
us,SPB,1,0,0,2,1,3,2,False,4
us,SPB.NB,0,0,0,0,0,0,0,False,0
us,SPCB,1,2,0,2,1,4,3,True,6
us,SPCB.NB,0,0,0,0,0,0,0,False,0
us,SPCE,1,3,0,2,1,4,3,True,7
us,SPCE.NB,0,0,0,0,0,0,0,False,0
us,SPCX,0,0,0,0,0,0,0,False,0
us,SPEC,1,0,0,2,1,3,2,False,4
us,SPEC.NB,0,0,0,0,0,0,0,False,0
us,SPEG,1,1,0,1,0,3,2,False,3
us,SPEG.NB,0,0,0,0,0,0,0,False,0
us,SPEGR,0,2,0,1,0,2,2,False,3
us,SPEGU,0,2,0,1,0,2,2,False,3
us,SPE_PC,0,0,0,2,1,2,2,False,3
us,SPFI,0,2,0,2,1,3,3,True,5
us,SPFI.NB,0,0,0,0,0,0,0,False,0
us,SPG,1,3,0,2,1,4,3,True,7
us,SPG.NB,0,0,0,0,0,0,0,False,0
us,SPGH,0,0,0,0,0,0,0,False,0
us,SPGI,1,3,0,2,1,4,3,True,7
us,SPGI.NB,0,0,0,0,0,0,0,False,0
us,SPGI_W,0,0,0,0,0,0,0,False,0
us,SPG_PJ,1,3,0,2,1,4,3,True,7
us,SPG_PJ.NB,0,0,0,0,0,0,0,False,0
us,SPHL,1,3,0,2,0,3,2,False,6
us,SPHL.NB,0,0,0,0,0,0,0,False,0
us,SPHR,1,3,0,2,1,4,3,True,7
us,SPHR.NB,0,0,0,0,0,0,0,False,0
us,SPI,1,0,0,2,1,3,2,False,4
us,SPI.NB,0,0,0,0,0,0,0,False,0
us,SPIR,1,3,0,2,1,4,3,True,7
us,SPIR.NB,0,0,0,0,0,0,0,False,0
us,SPKL,1,0,0,2,0,2,1,False,3
us,SPKL.NB,0,0,0,0,0,0,0,False,0
us,SPKLU,0,2,0,2,0,2,2,False,4
us,SPKLW,0,2,0,2,0,2,2,False,4
us,SPLK.NB,0,0,0,0,0,0,0,False,0
us,SPLP_PA,1,0,0,2,1,3,2,False,4
us,SPLP_PA.NB,0,0,0,0,0,0,0,False,0
us,SPMA,0,3,0,2,0,2,2,False,5
us,SPMC,1,3,0,2,0,3,2,False,6
us,SPMC.NB,0,0,0,0,0,0,0,False,0
us,SPME,0,3,0,2,0,2,2,False,5
us,SPNT,1,3,0,2,1,4,3,True,7
us,SPNT.NB,0,0,0,0,0,0,0,False,0
us,SPNT_PB,0,3,0,2,1,3,3,True,6
us,SPOK,1,1,0,2,1,4,3,True,5
us,SPOK.NB,0,0,0,0,0,0,0,False,0
us,SPOT,1,3,0,2,1,4,3,True,7
us,SPOT.NB,0,0,0,0,0,0,0,False,0
us,SPPI.NB,0,0,0,0,0,0,0,False,0
us,SPPL,1,3,0,2,0,3,2,False,6
us,SPPL.NB,0,0,0,0,0,0,0,False,0
us,SPPP,1,0,0,2,1,3,2,False,4
us,SPPP.NB,0,0,0,0,0,0,0,False,0
us,SPR,1,0,0,2,1,3,2,False,4
us,SPR.NB,0,0,0,0,0,0,0,False,0
us,SPRB,1,3,0,2,1,4,3,True,7
us,SPRB.NB,0,0,0,0,0,0,0,False,0
us,SPRC,1,3,0,2,1,4,3,True,7
us,SPRC.NB,0,0,0,0,0,0,0,False,0
us,SPRO,1,3,0,2,1,4,3,True,7
us,SPRO.NB,0,0,0,0,0,0,0,False,0
us,SPRU,1,3,0,2,1,4,3,True,7
us,SPRU.NB,0,0,0,0,0,0,0,False,0
us,SPRY,1,3,0,2,1,4,3,True,7
us,SPRY.NB,0,0,0,0,0,0,0,False,0
us,SPSC,1,3,0,2,1,4,3,True,7
us,SPSC.NB,0,0,0,0,0,0,0,False,0
us,SPT,1,3,0,2,1,4,3,True,7
us,SPT.NB,0,0,0,0,0,0,0,False,0
us,SPTN,1,0,0,2,1,3,2,False,4
us,SPTN.NB,0,0,0,0,0,0,0,False,0
us,SPTX,0,0,0,0,0,0,0,False,0
us,SPWH,1,3,0,2,1,4,3,True,7
us,SPWH.NB,0,0,0,0,0,0,0,False,0
us,SPWR,1,0,0,2,1,3,2,False,4
us,SPWR.NB,0,0,0,0,0,0,0,False,0
us,SPWRW,0,2,0,2,1,3,3,True,5
us,SPXC,1,3,0,2,1,4,3,True,7
us,SPXC.NB,0,0,0,0,0,0,0,False,0
us,SPYU,0,3,0,2,0,2,2,False,5
us,SQFT,1,0,0,2,1,3,2,False,4
us,SQFT.NB,0,0,0,0,0,0,0,False,0
us,SQFTP,1,3,0,2,1,4,3,True,7
us,SQFTP.NB,0,0,0,0,0,0,0,False,0
us,SQFTW,0,3,0,2,1,3,3,True,6
us,SQM,1,3,0,2,1,4,3,True,7
us,SQM.NB,0,0,0,0,0,0,0,False,0
us,SQNS,1,3,0,2,1,4,3,True,7
us,SQNS.NB,0,0,0,0,0,0,0,False,0
us,SQRX,0,0,0,0,0,0,0,False,0
us,SQSP,0,0,0,2,1,2,2,False,3
us,SQZ.NB,0,0,0,0,0,0,0,False,0
us,SR,1,0,0,2,1,3,2,False,4
us,SR.NB,0,0,0,0,0,0,0,False,0
us,SRAD,1,3,0,2,1,4,3,True,7
us,SRAD.NB,0,0,0,0,0,0,0,False,0
us,SRBK,0,0,0,2,0,1,1,False,2
us,SRBK.NB,0,0,0,0,0,0,0,False,0
us,SRC.NB,0,0,0,0,0,0,0,False,0
us,SRCE,0,0,0,2,1,2,2,False,3
us,SRCE.NB,0,0,0,0,0,0,0,False,0
us,SRDX,1,0,0,2,1,3,2,False,4
us,SRDX.NB,0,0,0,0,0,0,0,False,0
us,SRE,1,0,0,2,1,3,2,False,4
us,SRE.NB,0,0,0,0,0,0,0,False,0
us,SREA,1,3,0,2,1,4,3,True,7
us,SREA.NB,0,0,0,0,0,0,0,False,0
us,SRE_PA,0,0,0,0,0,0,0,False,0
us,SRE_PB,0,0,0,0,0,0,0,False,0
us,SRFM,1,2,0,2,0,3,2,False,5
us,SRFM.NB,0,0,0,0,0,0,0,False,0
us,SRG,1,3,0,2,1,4,3,True,7
us,SRG.NB,0,0,0,0,0,0,0,False,0
us,SRG_PA,1,3,0,2,1,4,3,True,7
us,SRG_PA.NB,0,0,0,0,0,0,0,False,0
us,SRI,1,3,0,2,1,4,3,True,7
us,SRI.NB,0,0,0,0,0,0,0,False,0
us,SRJN,0,0,0,0,0,0,0,False,0
us,SRL,1,0,0,2,1,3,2,False,4
us,SRL.NB,0,0,0,0,0,0,0,False,0
us,SRNE.NB,0,0,0,0,0,0,0,False,0
us,SRPT,1,3,0,2,1,4,3,True,7
us,SRPT.NB,0,0,0,0,0,0,0,False,0
us,SRRK,1,2,0,2,1,4,3,True,6
us,SRRK.NB,0,0,0,0,0,0,0,False,0
us,SRT.NB,0,0,0,0,0,0,0,False,0
us,SRTA,1,0,0,2,1,3,2,False,4
us,SRTA.NB,0,0,0,0,0,0,0,False,0
us,SRTAW,0,3,0,2,1,3,3,True,6
us,SRTS,1,3,0,2,1,4,3,True,7
us,SRTS.NB,0,0,0,0,0,0,0,False,0
us,SRXH,1,1,0,2,1,4,3,True,5
us,SRXH.NB,0,0,0,0,0,0,0,False,0
us,SRZN,1,0,0,2,1,3,2,False,4
us,SRZN.NB,0,0,0,0,0,0,0,False,0
us,SRZNW,0,2,0,2,1,3,3,True,5
us,SR_PA,1,0,0,2,1,3,2,False,4
us,SR_PA.NB,0,0,0,0,0,0,0,False,0
us,SSAC,1,1,0,0,0,2,1,False,2
us,SSAC.NB,0,0,0,0,0,0,0,False,0
us,SSACR,0,1,0,0,0,1,1,False,1
us,SSACU,0,1,0,0,0,1,1,False,1
us,SSACW,0,1,0,0,0,1,1,False,1
us,SSB,1,0,0,2,1,3,2,False,4
us,SSB.NB,0,0,0,0,0,0,0,False,0
us,SSBI,0,3,0,2,1,3,3,True,6
us,SSBI.NB,0,0,0,0,0,0,0,False,0
us,SSBK,0,0,0,2,1,2,2,False,3
us,SSBK.NB,0,0,0,0,0,0,0,False,0
us,SSD,1,0,0,2,1,3,2,False,4
us,SSD.NB,0,0,0,0,0,0,0,False,0
us,SSEA,1,0,0,1,0,2,1,False,2
us,SSEA.NB,0,0,0,0,0,0,0,False,0
us,SSEAR,0,2,0,1,0,2,2,False,3
us,SSEAU,0,2,0,1,0,2,2,False,3
us,SSII,1,3,0,2,0,3,2,False,6
us,SSII.NB,0,0,0,0,0,0,0,False,0
us,SSKN,1,3,0,2,1,4,3,True,7
us,SSKN.NB,0,0,0,0,0,0,0,False,0
us,SSL,1,0,0,2,1,3,2,False,4
us,SSL.NB,0,0,0,0,0,0,0,False,0
us,SSM,1,2,0,2,1,4,3,True,6
us,SSM.NB,0,0,0,0,0,0,0,False,0
us,SSMR,0,0,0,0,0,0,0,False,0
us,SSNC,1,0,0,2,1,3,2,False,4
us,SSNC.NB,0,0,0,0,0,0,0,False,0
us,SSP,1,3,0,2,1,4,3,True,7
us,SSP.NB,0,0,0,0,0,0,0,False,0
us,SSRM,1,3,0,2,1,4,3,True,7
us,SSRM.NB,0,0,0,0,0,0,0,False,0
us,SSSS,1,0,0,2,1,3,2,False,4
us,SSSS.NB,0,0,0,0,0,0,0,False,0
us,SSSSL,0,3,0,2,1,3,3,True,6
us,SST,1,3,0,2,1,4,3,True,7
us,SST.NB,0,0,0,0,0,0,0,False,0
us,SSTI,1,3,0,2,1,4,3,True,7
us,SSTI.NB,0,0,0,0,0,0,0,False,0
us,SSTK,1,3,0,2,1,4,3,True,7
us,SSTK.NB,0,0,0,0,0,0,0,False,0
us,SSY,1,0,0,2,1,3,2,False,4
us,SSY.NB,0,0,0,0,0,0,0,False,0
us,SSYS,1,3,0,2,1,4,3,True,7
us,SSYS.NB,0,0,0,0,0,0,0,False,0
us,ST,1,3,0,2,1,4,3,True,7
us,ST.NB,0,0,0,0,0,0,0,False,0
us,STA,0,0,0,0,0,0,0,False,0
us,STAA,1,3,0,2,1,4,3,True,7
us,STAA.NB,0,0,0,0,0,0,0,False,0
us,STAF,1,0,0,1,0,2,1,False,2
us,STAF.NB,0,0,0,0,0,0,0,False,0
us,STAG,1,3,0,2,1,4,3,True,7
us,STAG.NB,0,0,0,0,0,0,0,False,0
us,STAG_PA,0,0,0,0,0,0,0,False,0
us,STAG_PB,0,0,0,0,0,0,0,False,0
us,STAG_PC,0,0,0,0,0,0,0,False,0
us,STAI,1,0,0,2,1,3,2,False,4
us,STAI.NB,0,0,0,0,0,0,0,False,0
us,STAK,1,3,0,2,0,3,2,False,6
us,STAK.NB,0,0,0,0,0,0,0,False,0
us,STAR_PD,0,0,0,0,0,0,0,False,0
us,STAR_PE,0,0,0,0,0,0,0,False,0
us,STAR_PF,0,0,0,0,0,0,0,False,0
us,STAR_PG,1,0,0,0,0,1,0,False,1
us,STAR_PG.NB,0,0,0,0,0,0,0,False,0
us,STAR_PI,1,0,0,0,0,1,0,False,1
us,STAR_PI.NB,0,0,0,0,0,0,0,False,0
us,STBA,0,0,0,2,1,2,2,False,3
us,STBA.NB,0,0,0,0,0,0,0,False,0
us,STBX,0,1,0,2,1,3,3,True,4
us,STC,1,1,0,2,1,4,3,True,5
us,STC.NB,0,0,0,0,0,0,0,False,0
us,STCN,1,0,0,2,1,3,2,False,4
us,STCN.NB,0,0,0,0,0,0,0,False,0
us,STDN,0,0,0,0,0,0,0,False,0
us,STE,1,3,0,2,1,4,3,True,7
us,STE.NB,0,0,0,0,0,0,0,False,0
us,STEC,0,3,0,2,1,3,3,True,6
us,STEL,0,3,0,2,1,3,3,True,6
us,STEL.NB,0,0,0,0,0,0,0,False,0
us,STEM,1,2,0,2,1,4,3,True,6
us,STEM.NB,0,0,0,0,0,0,0,False,0
us,STEP,1,3,0,2,1,4,3,True,7
us,STEP.NB,0,0,0,0,0,0,0,False,0
us,STER,1,0,0,2,0,2,1,False,3
us,STER.NB,0,0,0,0,0,0,0,False,0
us,STEX,1,3,0,2,1,4,3,True,7
us,STEX.NB,0,0,0,0,0,0,0,False,0
us,STFS,1,2,0,2,0,3,2,False,5
us,STFS.NB,0,0,0,0,0,0,0,False,0
us,STG,1,3,0,2,1,4,3,True,7
us,STG.NB,0,0,0,0,0,0,0,False,0
us,STGW,1,3,0,2,1,4,3,True,7
us,STGW.NB,0,0,0,0,0,0,0,False,0
us,STHO,1,3,0,2,1,4,3,True,7
us,STHO.NB,0,0,0,0,0,0,0,False,0
us,STI,1,2,0,2,1,4,3,True,6
us,STI.NB,0,0,0,0,0,0,0,False,0
us,STIM,1,3,0,2,1,4,3,True,7
us,STIM.NB,0,0,0,0,0,0,0,False,0
us,STIX.NB,0,0,0,0,0,0,0,False,0
us,STKE,1,0,0,2,1,3,2,False,4
us,STKE.NB,0,0,0,0,0,0,0,False,0
us,STKH,1,2,0,2,1,4,3,True,6
us,STKH.NB,0,0,0,0,0,0,0,False,0
us,STKL,1,3,0,2,1,4,3,True,7
us,STKL.NB,0,0,0,0,0,0,0,False,0
us,STKS,1,2,0,2,1,4,3,True,6
us,STKS.NB,0,0,0,0,0,0,0,False,0
us,STLA,1,3,0,2,1,4,3,True,7
us,STLA.NB,0,0,0,0,0,0,0,False,0
us,STLD,1,0,0,2,1,3,2,False,4
us,STLD.NB,0,0,0,0,0,0,0,False,0
us,STM,1,3,0,2,1,4,3,True,7
us,STM.NB,0,0,0,0,0,0,0,False,0
us,STN,1,3,0,2,1,4,3,True,7
us,STN.NB,0,0,0,0,0,0,0,False,0
us,STNE,1,3,0,2,1,4,3,True,7
us,STNE.NB,0,0,0,0,0,0,0,False,0
us,STNG,1,3,0,2,1,4,3,True,7
us,STNG.NB,0,0,0,0,0,0,0,False,0
us,STOK,1,3,0,2,1,4,3,True,7
us,STOK.NB,0,0,0,0,0,0,0,False,0
us,STR,1,0,0,2,1,3,2,False,4
us,STR.NB,0,0,0,0,0,0,0,False,0
us,STRA,1,0,0,2,1,3,2,False,4
us,STRA.NB,0,0,0,0,0,0,0,False,0
us,STRC,0,3,0,2,0,2,2,False,5
us,STRD,0,3,0,2,0,2,2,False,5
us,STRF,1,3,0,2,0,3,2,False,6
us,STRF.NB,0,0,0,0,0,0,0,False,0
us,STRK,1,3,0,2,0,3,2,False,6
us,STRK.NB,0,0,0,0,0,0,0,False,0
us,STRL,1,3,0,2,1,4,3,True,7
us,STRL.NB,0,0,0,0,0,0,0,False,0
us,STRM,1,0,0,2,1,3,2,False,4
us,STRM.NB,0,0,0,0,0,0,0,False,0
us,STRO,1,2,0,2,1,4,3,True,6
us,STRO.NB,0,0,0,0,0,0,0,False,0
us,STRR,1,3,0,2,1,4,3,True,7
us,STRR.NB,0,0,0,0,0,0,0,False,0
us,STRRP,1,0,0,2,1,3,2,False,4
us,STRRP.NB,0,0,0,0,0,0,0,False,0
us,STRS,1,3,0,2,1,4,3,True,7
us,STRS.NB,0,0,0,0,0,0,0,False,0
us,STRT,1,0,0,2,1,3,2,False,4
us,STRT.NB,0,0,0,0,0,0,0,False,0
us,STRW,1,3,0,2,1,4,3,True,7
us,STRW.NB,0,0,0,0,0,0,0,False,0
us,STRZ,1,3,0,2,0,3,2,False,6
us,STRZ.NB,0,0,0,0,0,0,0,False,0
us,STSSW,0,3,0,2,1,3,3,True,6
us,STT,1,0,0,2,1,3,2,False,4
us,STT.NB,0,0,0,0,0,0,0,False,0
us,STTK,1,3,0,2,1,4,3,True,7
us,STTK.NB,0,0,0,0,0,0,0,False,0
us,STT_PC,1,0,0,0,0,1,0,False,1
us,STT_PC.NB,0,0,0,0,0,0,0,False,0
us,STT_PD,1,0,0,0,0,1,0,False,1
us,STT_PD.NB,0,0,0,0,0,0,0,False,0
us,STT_PE,0,0,0,0,0,0,0,False,0
us,STT_PG,1,0,0,2,1,3,2,False,4
us,STT_PG.NB,0,0,0,0,0,0,0,False,0
us,STUB,1,3,0,1,0,3,2,False,5
us,STUB.NB,0,0,0,0,0,0,0,False,0
us,STVN,1,3,0,2,1,4,3,True,7
us,STVN.NB,0,0,0,0,0,0,0,False,0
us,STWD,1,3,0,2,1,4,3,True,7
us,STWD.NB,0,0,0,0,0,0,0,False,0
us,STX,1,2,0,2,1,4,3,True,6
us,STX.NB,0,0,0,0,0,0,0,False,0
us,STXS,1,3,0,2,1,4,3,True,7
us,STXS.NB,0,0,0,0,0,0,0,False,0
us,STZ,1,3,0,2,1,4,3,True,7
us,STZ.NB,0,0,0,0,0,0,0,False,0
us,SU,1,0,0,2,1,3,2,False,4
us,SU.NB,0,0,0,0,0,0,0,False,0
us,SUCH,0,0,0,0,0,0,0,False,0
us,SUGP,1,3,0,2,0,3,2,False,6
us,SUGP.NB,0,0,0,0,0,0,0,False,0
us,SUI,1,0,0,2,1,3,2,False,4
us,SUI.NB,0,0,0,0,0,0,0,False,0
us,SUIG,1,3,0,2,1,4,3,True,7
us,SUIG.NB,0,0,0,0,0,0,0,False,0
us,SUI_PA,0,0,0,0,0,0,0,False,0
us,SUJA,0,0,0,0,0,0,0,False,0
us,SUKE,1,0,0,0,0,1,0,False,1
us,SUKE.NB,0,0,0,0,0,0,0,False,0
us,SUM,1,0,0,2,1,3,2,False,4
us,SUM.NB,0,0,0,0,0,0,0,False,0
us,SUMA,0,0,0,0,0,0,0,False,0
us,SUMAR,0,1,0,0,0,1,1,False,1
us,SUNB,0,3,0,0,0,1,1,False,3
us,SUNE,1,3,0,2,1,4,3,True,7
us,SUNE.NB,0,0,0,0,0,0,0,False,0
us,SUNH,0,0,0,0,0,0,0,False,0
us,SUNS,1,3,0,2,0,3,2,False,6
us,SUNS.NB,0,0,0,0,0,0,0,False,0
us,SUNW.NB,0,0,0,0,0,0,0,False,0
us,SUP,1,0,0,2,1,3,2,False,4
us,SUP.NB,0,0,0,0,0,0,0,False,0
us,SUPN,1,3,0,2,1,4,3,True,7
us,SUPN.NB,0,0,0,0,0,0,0,False,0
us,SUPV,1,3,0,2,1,4,3,True,7
us,SUPV.NB,0,0,0,0,0,0,0,False,0
us,SUPX,1,3,0,2,0,3,2,False,6
us,SUPX.NB,0,0,0,0,0,0,0,False,0
us,SURF.NB,0,0,0,0,0,0,0,False,0
us,SURG,1,2,0,2,1,4,3,True,6
us,SURG.NB,0,0,0,0,0,0,0,False,0
us,SUUN,1,2,0,2,1,4,3,True,6
us,SUUN.NB,0,0,0,0,0,0,0,False,0
us,SUWA,0,0,0,0,0,0,0,False,0
us,SUZ,1,3,0,2,1,4,3,True,7
us,SUZ.NB,0,0,0,0,0,0,0,False,0
us,SVA,1,1,0,0,0,2,1,False,2
us,SVA.NB,0,0,0,0,0,0,0,False,0
us,SVAC,1,2,0,1,0,3,2,False,4
us,SVAC.NB,0,0,0,0,0,0,0,False,0
us,SVACU,0,2,0,1,0,2,2,False,3
us,SVACW,0,2,0,1,0,2,2,False,3
us,SVAQ,0,1,0,0,0,1,1,False,1
us,SVAQU,0,0,0,0,0,0,0,False,0
us,SVAQW,0,0,0,0,0,0,0,False,0
us,SVC,1,3,0,2,1,4,3,True,7
us,SVC.NB,0,0,0,0,0,0,0,False,0
us,SVCC,1,0,0,2,0,2,1,False,3
us,SVCC.NB,0,0,0,0,0,0,0,False,0
us,SVCCU,0,2,0,2,0,2,2,False,4
us,SVCCW,0,2,0,2,0,2,2,False,4
us,SVCO,1,3,0,2,0,3,2,False,6
us,SVCO.NB,0,0,0,0,0,0,0,False,0
us,SVII,1,0,0,2,1,3,2,False,4
us,SVII.NB,0,0,0,0,0,0,0,False,0
us,SVIV,0,0,0,0,0,0,0,False,0
us,SVIVU,0,0,0,0,0,0,0,False,0
us,SVIVW,0,0,0,0,0,0,0,False,0
us,SVM,1,3,0,2,1,4,3,True,7
us,SVM.NB,0,0,0,0,0,0,0,False,0
us,SVMH,0,1,0,2,1,3,3,True,4
us,SVRA,1,2,0,2,1,4,3,True,6
us,SVRA.NB,0,0,0,0,0,0,0,False,0
us,SVRE,0,3,0,2,1,3,3,True,6
us,SVREW,0,3,0,2,1,3,3,True,6
us,SVRN,1,3,0,2,1,4,3,True,7
us,SVRN.NB,0,0,0,0,0,0,0,False,0
us,SVT,1,0,0,2,1,3,2,False,4
us,SVT.NB,0,0,0,0,0,0,0,False,0
us,SVV,1,3,0,2,0,3,2,False,6
us,SVV.NB,0,0,0,0,0,0,0,False,0
us,SW,1,3,0,2,1,4,3,True,7
us,SW.NB,0,0,0,0,0,0,0,False,0
us,SWAG,1,2,0,2,1,4,3,True,6
us,SWAG.NB,0,0,0,0,0,0,0,False,0
us,SWAGW,0,3,0,2,1,3,3,True,6
us,SWAV.NB,0,0,0,0,0,0,0,False,0
us,SWBI,1,3,0,2,1,4,3,True,7
us,SWBI.NB,0,0,0,0,0,0,0,False,0
us,SWI,1,0,0,2,1,3,2,False,4
us,SWI.NB,0,0,0,0,0,0,0,False,0
us,SWIM,1,3,0,2,1,4,3,True,7
us,SWIM.NB,0,0,0,0,0,0,0,False,0
us,SWK,1,3,0,2,1,4,3,True,7
us,SWK.NB,0,0,0,0,0,0,0,False,0
us,SWKH,1,1,0,2,1,4,3,True,5
us,SWKH.NB,0,0,0,0,0,0,0,False,0
us,SWKHL,0,3,0,2,0,2,2,False,5
us,SWKS,1,0,0,2,1,3,2,False,4
us,SWKS.NB,0,0,0,0,0,0,0,False,0
us,SWMR,0,0,0,0,0,0,0,False,0
us,SWN,1,0,0,2,1,3,2,False,4
us,SWN.NB,0,0,0,0,0,0,0,False,0
us,SWP,1,0,0,2,0,2,1,False,3
us,SWP.NB,0,0,0,0,0,0,0,False,0
us,SWSS,1,0,0,0,0,1,0,False,1
us,SWSS.NB,0,0,0,0,0,0,0,False,0
us,SWTX,1,0,0,2,1,3,2,False,4
us,SWTX.NB,0,0,0,0,0,0,0,False,0
us,SWVL,1,3,0,2,1,4,3,True,7
us,SWVL.NB,0,0,0,0,0,0,0,False,0
us,SWVLW,0,3,0,2,1,3,3,True,6
us,SWX,1,3,0,2,1,4,3,True,7
us,SWX.NB,0,0,0,0,0,0,0,False,0
us,SXC,1,3,0,2,1,4,3,True,7
us,SXC.NB,0,0,0,0,0,0,0,False,0
us,SXI,1,0,0,2,1,3,2,False,4
us,SXI.NB,0,0,0,0,0,0,0,False,0
us,SXT,1,0,0,2,1,3,2,False,4
us,SXT.NB,0,0,0,0,0,0,0,False,0
us,SXTC,1,3,0,2,1,4,3,True,7
us,SXTC.NB,0,0,0,0,0,0,0,False,0
us,SXTP,0,0,0,2,0,1,1,False,2
us,SXTPW,0,2,0,2,0,2,2,False,4
us,SY,1,3,0,2,1,4,3,True,7
us,SY.NB,0,0,0,0,0,0,0,False,0
us,SYBT,0,0,0,2,1,2,2,False,3
us,SYBT.NB,0,0,0,0,0,0,0,False,0
us,SYBX,1,3,0,2,1,4,3,True,7
us,SYBX.NB,0,0,0,0,0,0,0,False,0
us,SYF,1,0,0,2,1,3,2,False,4
us,SYF.NB,0,0,0,0,0,0,0,False,0
us,SYF_PA,0,0,0,2,1,2,2,False,3
us,SYF_PB,0,0,0,2,0,1,1,False,2
us,SYK,1,3,0,2,1,4,3,True,7
us,SYK.NB,0,0,0,0,0,0,0,False,0
us,SYM,1,0,0,2,1,3,2,False,4
us,SYM.NB,0,0,0,0,0,0,0,False,0
us,SYNA,1,1,0,2,1,4,3,True,5
us,SYNA.NB,0,0,0,0,0,0,0,False,0
us,SYNH.NB,0,0,0,0,0,0,0,False,0
us,SYNO,0,0,0,0,0,0,0,False,0
us,SYNX,1,3,0,2,0,3,2,False,6
us,SYNX.NB,0,0,0,0,0,0,0,False,0
us,SYPR,1,3,0,2,1,4,3,True,7
us,SYPR.NB,0,0,0,0,0,0,0,False,0
us,SYRA,1,3,0,2,0,3,2,False,6
us,SYRA.NB,0,0,0,0,0,0,0,False,0
us,SYRE,1,3,0,2,1,4,3,True,7
us,SYRE.NB,0,0,0,0,0,0,0,False,0
us,SYRS,1,1,0,2,1,4,3,True,5
us,SYRS.NB,0,0,0,0,0,0,0,False,0
us,SYT,0,0,0,2,0,1,1,False,2
us,SYTN,0,0,0,0,0,0,0,False,0
us,SYY,1,2,0,2,1,4,3,True,6
us,SYY.NB,0,0,0,0,0,0,0,False,0
us,SZTD,0,0,0,0,0,0,0,False,0
us,SZZL,1,0,0,2,0,2,1,False,3
us,SZZL.NB,0,0,0,0,0,0,0,False,0
us,SZZLR,0,2,0,2,0,2,2,False,4
us,SZZLU,0,2,0,2,0,2,2,False,4
us,T,1,0,0,2,1,3,2,False,4
us,T.NB,0,0,0,0,0,0,0,False,0
us,TA.NB,0,0,0,0,0,0,0,False,0
us,TAC,1,3,0,2,1,4,3,True,7
us,TAC.NB,0,0,0,0,0,0,0,False,0
us,TACH,0,0,0,2,0,1,1,False,2
us,TACHU,0,2,0,2,0,2,2,False,4
us,TACHW,0,2,0,2,0,2,2,False,4
us,TACO,1,0,0,2,0,2,1,False,3
us,TACO.NB,0,0,0,0,0,0,0,False,0
us,TACOU,0,2,0,2,0,2,2,False,4
us,TACOW,0,2,0,2,0,2,2,False,4
us,TACT,1,3,0,2,1,4,3,True,7
us,TACT.NB,0,0,0,0,0,0,0,False,0
us,TAIT,1,0,0,2,1,3,2,False,4
us,TAIT.NB,0,0,0,0,0,0,0,False,0
us,TAK,1,3,0,2,1,4,3,True,7
us,TAK.NB,0,0,0,0,0,0,0,False,0
us,TAL,1,3,0,2,1,4,3,True,7
us,TAL.NB,0,0,0,0,0,0,0,False,0
us,TALK,1,0,0,2,1,3,2,False,4
us,TALK.NB,0,0,0,0,0,0,0,False,0
us,TALKW,0,3,0,2,1,3,3,True,6
us,TALO,1,3,0,2,1,4,3,True,7
us,TALO.NB,0,0,0,0,0,0,0,False,0
